PERMNO,date,TICKER,PRC,SHROUT
77178,20130328,QCOM,66.94,1726000
77178,20130430,QCOM,61.6,1727835
77178,20130531,QCOM,63.48,1727835
77178,20130628,QCOM,61.09,1722000
77178,20130731,QCOM,64.562,1715426
77178,20130830,QCOM,66.28,1715426
77178,20130930,QCOM,67.32,1685000
77178,20131031,QCOM,69.49,1685000
77178,20131129,QCOM,73.58,1689436
77178,20131231,QCOM,74.25,1687000
77178,20140131,QCOM,74.22,1691080
77178,20140228,QCOM,75.29,1691080
77178,20140331,QCOM,78.86,1686000
77178,20140430,QCOM,78.71,1687874
77178,20140530,QCOM,80.45,1687874
77178,20140630,QCOM,79.2,1678000
77178,20140731,QCOM,73.72,1676024
77178,20140829,QCOM,76.1,1676024
77178,20140930,QCOM,74.77,1669000
77178,20141031,QCOM,78.51,1669000
77178,20141128,QCOM,72.9,1662601
77178,20141231,QCOM,74.33,1654000
77178,20150130,QCOM,62.46,1649560
77178,20150227,QCOM,72.51,1649560
77178,20150331,QCOM,69.34,1633000
77178,20150430,QCOM,68,1630161
77178,20150529,QCOM,69.68,1630161
77178,20150630,QCOM,62.63,1571202
77178,20150731,QCOM,64.39,1571202
77178,20150831,QCOM,56.58,1571202
77178,20150930,QCOM,53.73,1524000
77178,20151030,QCOM,59.42,1524000
77178,20151130,QCOM,48.79,1503094
77178,20151231,QCOM,49.985,1495000
77178,20160129,QCOM,45.34,1494887
77178,20160229,QCOM,50.79,1494887
77178,20160331,QCOM,51.14,1467000
77178,20160429,QCOM,50.52,1468915
77178,20160531,QCOM,54.92,1468915
77178,20160630,QCOM,53.57,1473000
77178,20160729,QCOM,62.58,1473648
77178,20160831,QCOM,63.07,1473648
77178,20160930,QCOM,68.5,1476000
77178,20161031,QCOM,68.72,1476887
77178,20161130,QCOM,68.13,1476887
77178,20161230,QCOM,65.2,1478000
77178,20170131,QCOM,53.43,1477041
77178,20170228,QCOM,56.48,1477041
77178,20170331,QCOM,57.34,1477000
77178,20170428,QCOM,53.74,1477437
77178,20170531,QCOM,57.27,1477437
77178,20170630,QCOM,55.22,1476000
77178,20170731,QCOM,53.19,1476067
77178,20170831,QCOM,52.27,1476067
77178,20170929,QCOM,51.84,1474000
77178,20171031,QCOM,51.01,1474165
77178,20171130,QCOM,66.34,1474165
77178,20171229,QCOM,64.02,1480000
77178,20180131,QCOM,68.25,1480363
77178,20180228,QCOM,65,1480363
77178,20180329,QCOM,55.41,1482000
77178,20180430,QCOM,51.01,1482622
77178,20180531,QCOM,58.12,1482622
77178,20180629,QCOM,56.12,1469000
77178,20180731,QCOM,64.09,1469111
77178,20180831,QCOM,68.71,1396984
77178,20180928,QCOM,72.03,1219000
77178,20181031,QCOM,62.89,1219000
77178,20181130,QCOM,58.26,1219000
77178,20181231,QCOM,56.91,1210000
77178,20190131,QCOM,49.52,1210306
77178,20190228,QCOM,53.39,1210306
77178,20190329,QCOM,57.03,1214000
77178,20190430,QCOM,86.13,1215699
77178,20190531,QCOM,66.82,1215699
77178,20190628,QCOM,76.07,1218000
77178,20190731,QCOM,73.16,1215658
77178,20190830,QCOM,77.77,1215658
77178,20190930,QCOM,76.28,1145000
77178,20191031,QCOM,80.44,1145000
77178,20191129,QCOM,83.55,1141845
77178,20191231,QCOM,88.23,1143000
77178,20200131,QCOM,85.31,1143000
77178,20200228,QCOM,78.3,1143043
77178,20200331,QCOM,67.65,1127000
77178,20200430,QCOM,78.67,1124928
77178,20200529,QCOM,80.88,1124928
77178,20200630,QCOM,91.21,1128000
77178,20200731,QCOM,105.61,1128266
77178,20200831,QCOM,119.1,1128266
77178,20200930,QCOM,117.68,1131000
77178,20201030,QCOM,123.36,1131000
77178,20201130,QCOM,147.17,1131000
77178,20201231,QCOM,152.34,1131000
77182,20100129,PRGO,44.28,91165
77182,20100226,PRGO,49.57,91165
77182,20100331,PRGO,58.72,91383
77182,20100430,PRGO,61.14,91383
77182,20100528,PRGO,59.41,91383
77182,20100630,PRGO,59.07,91694
77182,20100730,PRGO,56.01,91694
77182,20100831,PRGO,57.01,91691
77182,20100930,PRGO,64.22,92205
77182,20101029,PRGO,65.88,92234
77182,20101130,PRGO,60.24,92234
77182,20101231,PRGO,63.33,92337
77182,20110131,PRGO,72.719,92337
77182,20110228,PRGO,76.43,92337
77182,20110331,PRGO,79.52,92726
77182,20110429,PRGO,90.36,92726
77182,20110531,PRGO,85.56,92726
77182,20110630,PRGO,87.87,92797
77182,20110729,PRGO,90.31,92797
77182,20110831,PRGO,94.74,92797
77182,20110930,PRGO,97.11,93189
77182,20111031,PRGO,90.28,93192
77182,20111130,PRGO,97.9,93192
77182,20111230,PRGO,97.3,93287
77182,20120131,PRGO,95.6,93287
77182,20120229,PRGO,103.06,93303
77182,20120330,PRGO,103.31,93405
77182,20120430,PRGO,104.9,93405
77182,20120531,PRGO,103.89,93419
77182,20120629,PRGO,117.93,93505
77182,20120731,PRGO,114.02,93505
77182,20120831,PRGO,109.97,93505
77182,20120928,PRGO,116.17,93840
77182,20121031,PRGO,114.9223,93840
77182,20121130,PRGO,103.5,93881
77182,20121231,PRGO,104.03,93980
77182,20130131,PRGO,100.51,93987
77182,20130228,PRGO,113.17,93987
77182,20130328,PRGO,118.74,94022
77182,20130430,PRGO,119.41,94022
77182,20130531,PRGO,115.84,94022
77182,20130628,PRGO,121,94039
77182,20130731,PRGO,124.39,94105
77182,20130830,PRGO,121.55,94235
77182,20130930,PRGO,123.38,94235
77182,20131031,PRGO,137.89,94291
77182,20131129,PRGO,155.89,94300
77182,20131231,PRGO,153.46001,133679
77182,20140131,PRGO,155.66,133679
77182,20140228,PRGO,164.44,133747
77182,20140331,PRGO,154.66,133747
77182,20140430,PRGO,144.86,133747
77182,20140530,PRGO,138.2,133800
77182,20140630,PRGO,145.75999,133800
77182,20140731,PRGO,150.45,133800
77182,20140829,PRGO,148.74001,133818
77182,20140930,PRGO,150.19,133929
77182,20141031,PRGO,161.45,133929
77182,20141128,PRGO,160.19,139889
77182,20141231,PRGO,167.16,139889
77182,20150130,PRGO,151.74001,139889
77182,20150227,PRGO,154.47,140795
77182,20150331,PRGO,165.55,147000
77182,20150430,PRGO,183.28,146263
77182,20150529,PRGO,190.3,146263
77182,20150630,PRGO,184.83,146263
77182,20150731,PRGO,192.2,146263
77182,20150831,PRGO,182.97,146279
77182,20150930,PRGO,157.27,146376
77182,20151030,PRGO,157.74001,146376
77182,20151130,PRGO,149.39,146402
77182,20151231,PRGO,144.7,146402
77182,20160129,PRGO,144.58,146402
77182,20160229,PRGO,126.25,143199
77182,20160331,PRGO,127.93,143202
77182,20160429,PRGO,96.67,143202
77182,20160531,PRGO,95.84,143223
77182,20160630,PRGO,90.67,143223
77182,20160729,PRGO,91.39,143223
77182,20160831,PRGO,90.99,143281
77182,20160930,PRGO,92.33,143281
77182,20161031,PRGO,83.19,143281
77182,20161130,PRGO,86.34,143374
77182,20161230,PRGO,83.23,143374
77182,20170131,PRGO,76.15,143374
77182,20170228,PRGO,74.77,143374
77182,20170331,PRGO,66.39,143374
77182,20170428,PRGO,73.94,143374
77182,20170531,PRGO,72.85,143397
77182,20170630,PRGO,75.52,143397
77182,20170731,PRGO,74.92,143397
77182,20170831,PRGO,78.96,142611
77182,20170929,PRGO,84.65,142611
77182,20171031,PRGO,80.99,142611
77182,20171130,PRGO,87.21,140841
77182,20171229,PRGO,87.16,140841
77182,20180131,PRGO,90.62,140841
77182,20180228,PRGO,81.46,140841
77182,20180329,PRGO,83.34,140875
77182,20180430,PRGO,78.14,140875
77182,20180531,PRGO,73.16,138462
77182,20180629,PRGO,72.91,138462
77182,20180731,PRGO,80.52,138462
77182,20180831,PRGO,76.51,136833
77182,20180928,PRGO,70.8,136833
77182,20181031,PRGO,70.3,136833
77182,20181130,PRGO,62.28,135857
77182,20181231,PRGO,38.75,135857
77182,20190131,PRGO,46.45,135857
77182,20190228,PRGO,48.7,135873
77182,20190329,PRGO,48.16,135873
77182,20190430,PRGO,47.92,135873
77182,20190531,PRGO,42.02,135991
77182,20190628,PRGO,47.62,135991
77182,20190731,PRGO,54.01,135991
77182,20190830,PRGO,46.78,136055
77182,20190930,PRGO,55.89,136055
77182,20191031,PRGO,53.02,136055
77182,20191129,PRGO,51.23,136110
77182,20191231,PRGO,51.66,136110
77182,20200131,PRGO,57.04,136110
77182,20200228,PRGO,50.69,136127
77182,20200331,PRGO,48.09,136127
77182,20200430,PRGO,53.3,136127
77182,20200529,PRGO,54.77,136313
77182,20200630,PRGO,55.27,136313
77182,20200731,PRGO,53.02,136313
77182,20200831,PRGO,52.3,136480
77182,20200930,PRGO,45.91,136480
77182,20201030,PRGO,43.87,136480
77182,20201130,PRGO,48.22,136491
77182,20201231,PRGO,44.72,136491
77274,20100129,GILD,48.27,899753
77274,20100226,GILD,47.61,902163
77274,20100331,GILD,45.47,901839
77274,20100430,GILD,39.71,889915
77274,20100528,GILD,35.92,889915
77274,20100630,GILD,34.28,889915
77274,20100730,GILD,33.32,838633
77274,20100831,GILD,31.83,838633
77274,20100930,GILD,35.61,815474
77274,20101029,GILD,39.67,811868
77274,20101130,GILD,36.5,811868
77274,20101231,GILD,36.24,801998
77274,20110131,GILD,38.38,801998
77274,20110228,GILD,38.98,794271
77274,20110331,GILD,42.47,791470
77274,20110429,GILD,38.84,787054
77274,20110531,GILD,41.74,787054
77274,20110630,GILD,41.41,776405
77274,20110729,GILD,42.36,771455
77274,20110831,GILD,39.885,771455
77274,20110930,GILD,38.8,756094
77274,20111031,GILD,41.66,751139
77274,20111130,GILD,39.85,751139
77274,20111230,GILD,40.93,753106
77274,20120131,GILD,48.86,753106
77274,20120229,GILD,45.535,757681
77274,20120330,GILD,48.86,758190
77274,20120430,GILD,52.02,757322
77274,20120531,GILD,49.95,757322
77274,20120629,GILD,51.28,756153
77274,20120731,GILD,54.33,756569
77274,20120831,GILD,57.69,756569
77274,20120928,GILD,66.33,757933
77274,20121031,GILD,67.175,757648
77274,20121130,GILD,75,757648
77274,20121231,GILD,73.45,760000
77274,20130131,GILD,39.45,1520173
77274,20130228,GILD,42.72,1522709
77274,20130328,GILD,48.94,1524383
77274,20130430,GILD,50.64,1525356
77274,20130531,GILD,54.48,1525356
77274,20130628,GILD,51.27,1528890
77274,20130731,GILD,61.4,1530626
77274,20130830,GILD,60.27,1530626
77274,20130930,GILD,62.87,1534028
77274,20131031,GILD,71.175,1533349
77274,20131129,GILD,74.81,1533349
77274,20131231,GILD,75.1,1534414
77274,20140131,GILD,80.65,1534414
77274,20140228,GILD,82.79,1538230
77274,20140331,GILD,70.86,1537642
77274,20140430,GILD,78.49,1535682
77274,20140530,GILD,81.21,1535682
77274,20140630,GILD,82.91,1526043
77274,20140731,GILD,91.55,1511670
77274,20140829,GILD,107.56,1511670
77274,20140930,GILD,106.45,1513593
77274,20141031,GILD,112,1508664
77274,20141128,GILD,100.32,1508664
77274,20141231,GILD,94.26,1499000
77274,20150130,GILD,104.83,1499000
77274,20150227,GILD,103.53,1486727
77274,20150331,GILD,98.13,1477000
77274,20150430,GILD,100.51,1469606
77274,20150529,GILD,112.27,1469606
77274,20150630,GILD,117.08,1473000
77274,20150731,GILD,117.86,1467606
77274,20150831,GILD,105.07,1467606
77274,20150930,GILD,98.19,1449000
77274,20151030,GILD,108.13,1441180
77274,20151130,GILD,105.96,1441180
77274,20151231,GILD,101.19,1422000
77274,20160129,GILD,83,1422000
77274,20160229,GILD,87.25,1360745
77274,20160331,GILD,91.86,1348000
77274,20160429,GILD,88.21,1331822
77274,20160531,GILD,87.06,1331822
77274,20160630,GILD,83.42,1331000
77274,20160729,GILD,79.47,1319658
77274,20160831,GILD,78.38,1319658
77274,20160930,GILD,79.12,1322000
77274,20161031,GILD,73.63,1317456
77274,20161130,GILD,73.7,1317456
77274,20161230,GILD,71.61,1310000
77274,20170131,GILD,72.45,1310000
77274,20170228,GILD,70.48,1307202
77274,20170331,GILD,67.92,1307000
77274,20170428,GILD,68.55,1306728
77274,20170531,GILD,64.89,1306728
77274,20170630,GILD,70.78,1306000
77274,20170731,GILD,76.09,1305926
77274,20170831,GILD,83.71,1305926
77274,20170929,GILD,81.02,1307000
77274,20171031,GILD,74.96,1306269
77274,20171130,GILD,74.78,1306269
77274,20171229,GILD,71.64,1308000
77274,20180131,GILD,83.8,1308000
77274,20180228,GILD,78.73,1307497
77274,20180329,GILD,75.39,1300000
77274,20180430,GILD,72.23,1300261
77274,20180531,GILD,67.4,1300261
77274,20180629,GILD,70.84,1296000
77274,20180731,GILD,77.83,1296341
77274,20180831,GILD,75.73,1296341
77274,20180928,GILD,77.21,1294000
77274,20181031,GILD,68.18,1293620
77274,20181130,GILD,71.94,1293620
77274,20181231,GILD,62.55,1282000
77274,20190131,GILD,70.01,1282000
77274,20190228,GILD,65.02,1274942
77274,20190329,GILD,65.01,1274000
77274,20190430,GILD,65.04,1271555
77274,20190531,GILD,62.25,1271555
77274,20190628,GILD,67.56,1266455
77274,20190731,GILD,65.52,1266455
77274,20190830,GILD,63.54,1266455
77274,20190930,GILD,63.38,1266000
77274,20191031,GILD,63.71,1265146
77274,20191129,GILD,67.24,1265146
77274,20191231,GILD,64.98,1266000
77274,20200131,GILD,63.2,1266000
77274,20200228,GILD,69.36,1260471
77274,20200331,GILD,74.76,1254000
77274,20200430,GILD,84,1254373
77274,20200529,GILD,77.83,1254373
77274,20200630,GILD,76.94,1254000
77274,20200731,GILD,69.53,1253724
77274,20200831,GILD,66.75,1253724
77274,20200930,GILD,63.19,1253000
77274,20201030,GILD,58.15,1253528
77274,20201130,GILD,60.67,1253528
77274,20201231,GILD,58.26,1253528
77338,20100129,ROP,50.08,93541
77338,20100226,ROP,55.44,93684
77338,20100331,ROP,57.84,93684
77338,20100430,ROP,61.02,93684
77338,20100528,ROP,58.02,93968
77338,20100630,ROP,55.96,93968
77338,20100730,ROP,62.5,93968
77338,20100831,ROP,58.08,94179
77338,20100930,ROP,65.18,94179
77338,20101029,ROP,69.43,94179
77338,20101130,ROP,72.41,94671
77338,20101231,ROP,76.43,94671
77338,20110131,ROP,77.69,94671
77338,20110228,ROP,84.13,95337
77338,20110331,ROP,86.46,95337
77338,20110429,ROP,86.49,95337
77338,20110531,ROP,83.47,95897
77338,20110630,ROP,83.3,95852
77338,20110729,ROP,81.63,95852
77338,20110831,ROP,76.95,96073
77338,20110930,ROP,68.91,96073
77338,20111031,ROP,81.1,96073
77338,20111130,ROP,85.19,96477
77338,20111230,ROP,86.87,96477
77338,20120131,ROP,93.39,96477
77338,20120229,ROP,91.52,96893
77338,20120330,ROP,99.16,96893
77338,20120430,ROP,101.9,96893
77338,20120531,ROP,101.22,97431
77338,20120629,ROP,98.58,97431
77338,20120731,ROP,99.45,97431
77338,20120831,ROP,102.79,97809
77338,20120928,ROP,109.89,97809
77338,20121031,ROP,109.17,97809
77338,20121130,ROP,111.53,98390
77338,20121231,ROP,111.48,98390
77338,20130131,ROP,117.45,98390
77338,20130228,ROP,124.61,98891
77338,20130328,ROP,127.31,98891
77338,20130430,ROP,119.65,99020
77338,20130531,ROP,124.22,99018
77338,20130628,ROP,124.22,99018
77338,20130731,ROP,125.96,99018
77338,20130830,ROP,123.7,99183
77338,20130930,ROP,132.87,99183
77338,20131031,ROP,126.81,99183
77338,20131129,ROP,129.7,99310
77338,20131231,ROP,138.67999,99310
77338,20140131,ROP,137.24001,99310
77338,20140228,ROP,135.62,99548
77338,20140331,ROP,133.50999,99548
77338,20140430,ROP,138.95,99786
77338,20140530,ROP,141.67999,99787
77338,20140630,ROP,146.00999,99787
77338,20140731,ROP,144.07001,99787
77338,20140829,ROP,150.56,100034
77338,20140930,ROP,146.28999,100034
77338,20141031,ROP,158.3,100034
77338,20141128,ROP,157.82001,100158
77338,20141231,ROP,156.35001,100158
77338,20150130,ROP,154.34,100158
77338,20150227,ROP,167.57001,100357
77338,20150331,ROP,172,100357
77338,20150430,ROP,168.17,100445
77338,20150529,ROP,174.96001,100521
77338,20150630,ROP,172.46001,100521
77338,20150731,ROP,167.27,100521
77338,20150831,ROP,162.09,100666
77338,20150930,ROP,156.7,100666
77338,20151030,ROP,186.35001,100666
77338,20151130,ROP,193.49001,100805
77338,20151231,ROP,189.78999,100805
77338,20160129,ROP,175.67,100805
77338,20160229,ROP,167.92999,101065
77338,20160331,ROP,182.77,101065
77338,20160429,ROP,176.09,101186
77338,20160531,ROP,171.08,101201
77338,20160630,ROP,170.56,101201
77338,20160729,ROP,170.36,101201
77338,20160831,ROP,177.55,101340
77338,20160930,ROP,182.47,101340
77338,20161031,ROP,173.31,101340
77338,20161130,ROP,181.11,101434
77338,20161230,ROP,183.08,101434
77338,20170131,ROP,191.85001,101434
77338,20170228,ROP,209.2,101874
77338,20170331,ROP,206.49001,101874
77338,20170428,ROP,218.7,101874
77338,20170531,ROP,227.2,102032
77338,20170630,ROP,231.53,102032
77338,20170731,ROP,232.46001,102032
77338,20170831,ROP,230.66,102220
77338,20170929,ROP,243.39999,102220
77338,20171031,ROP,258.17001,102220
77338,20171130,ROP,267.20999,102362
77338,20171229,ROP,259,102362
77338,20180131,ROP,280.59,102362
77338,20180228,ROP,275.09,102826
77338,20180329,ROP,280.69,102826
77338,20180430,ROP,264.19,102826
77338,20180531,ROP,275.79001,103160
77338,20180629,ROP,275.91,103160
77338,20180731,ROP,301.89999,103160
77338,20180831,ROP,298.37,103345
77338,20180928,ROP,296.20999,103345
77338,20181031,ROP,282.89999,103345
77338,20181130,ROP,297.59,103431
77338,20181231,ROP,266.51999,103431
77338,20190131,ROP,283.26001,103431
77338,20190228,ROP,323.64999,103608
77338,20190329,ROP,341.97,103608
77338,20190430,ROP,359.70001,103842
77338,20190531,ROP,343.92001,103841
77338,20190628,ROP,366.26001,103841
77338,20190731,ROP,363.64999,103841
77338,20190830,ROP,366.76001,104002
77338,20190930,ROP,356.60001,104002
77338,20191031,ROP,336.95999,104002
77338,20191129,ROP,360.37,104058
77338,20191231,ROP,354.23001,104058
77338,20200131,ROP,381.66,104058
77338,20200228,ROP,351.70001,106110
77338,20200331,ROP,311.81,106110
77338,20200430,ROP,341.03,104394
77338,20200529,ROP,393.79999,104397
77338,20200630,ROP,388.26001,104397
77338,20200731,ROP,432.45001,104397
77338,20200831,ROP,427.19,104711
77338,20200930,ROP,395.10999,104711
77338,20201030,ROP,371.34,104711
77338,20201130,ROP,427,104872
77338,20201231,ROP,431.09,104872
77357,20100129,SNPS,21.27,146544
77357,20100226,SNPS,21.9,146544
77357,20100331,SNPS,22.37,149632
77357,20100430,SNPS,22.66,149802
77357,20100528,SNPS,21.42,149802
77357,20100630,SNPS,20.87,149802
77357,20100730,SNPS,21.84,147537
77357,20100831,SNPS,22.86,147537
77357,20100930,SNPS,24.77,148562
77357,20101029,SNPS,25.58,148479
77357,20101130,SNPS,25.69,148479
77357,20101231,SNPS,26.91,148970
77357,20110131,SNPS,27.13,149246
77357,20110228,SNPS,27.72,149246
77357,20110331,SNPS,27.65,149246
77357,20110429,SNPS,27.39,146679
77357,20110531,SNPS,27.34,146679
77357,20110630,SNPS,25.71,146679
77357,20110729,SNPS,23.97,143666
77357,20110831,SNPS,25.88,144054
77357,20110930,SNPS,24.36,144054
77357,20111031,SNPS,26.81,143308
77357,20111130,SNPS,27.97,143308
77357,20111230,SNPS,27.2,144200
77357,20120131,SNPS,29.17,143943
77357,20120229,SNPS,30.47,145796
77357,20120330,SNPS,30.66,145796
77357,20120430,SNPS,30.01,146950
77357,20120531,SNPS,29.55,147090
77357,20120629,SNPS,29.43,147090
77357,20120731,SNPS,30.29,148626
77357,20120831,SNPS,33.03,149126
77357,20120928,SNPS,32.995,149126
77357,20121031,SNPS,32.2,150899
77357,20121130,SNPS,32.86,150899
77357,20121231,SNPS,31.8354,151200
77357,20130131,SNPS,33.44,151970
77357,20130228,SNPS,35.03,151997
77357,20130328,SNPS,35.88,153797
77357,20130430,SNPS,35.57,153605
77357,20130531,SNPS,36.44,153764
77357,20130628,SNPS,35.75,153764
77357,20130731,SNPS,37.04,154348
77357,20130830,SNPS,36.26,154408
77357,20130930,SNPS,37.7,154408
77357,20131031,SNPS,36.42,154169
77357,20131129,SNPS,36.63,154169
77357,20131231,SNPS,40.57,154343
77357,20140131,SNPS,39.86,150842
77357,20140228,SNPS,40.4,154084
77357,20140331,SNPS,38.41,154084
77357,20140430,SNPS,37.62,154707
77357,20140530,SNPS,38.49,154735
77357,20140630,SNPS,38.82,154735
77357,20140731,SNPS,37.77,155638
77357,20140829,SNPS,40.9,155826
77357,20140930,SNPS,39.695,155826
77357,20141031,SNPS,40.98,155965
77357,20141128,SNPS,43.39,155965
77357,20141231,SNPS,43.47,153103
77357,20150130,SNPS,42.99,153457
77357,20150227,SNPS,46.41,153687
77357,20150331,SNPS,46.32,153687
77357,20150430,SNPS,46.88,155054
77357,20150529,SNPS,49.89,155087
77357,20150630,SNPS,50.65,155087
77357,20150731,SNPS,50.84,155929
77357,20150831,SNPS,46.93,155947
77357,20150930,SNPS,46.18,155947
77357,20151030,SNPS,49.98,155157
77357,20151130,SNPS,50.08,155157
77357,20151231,SNPS,45.61,151453
77357,20160129,SNPS,42.9,151509
77357,20160229,SNPS,44.75,151528
77357,20160331,SNPS,48.44,151528
77357,20160429,SNPS,47.52,152255
77357,20160531,SNPS,51.67,151826
77357,20160630,SNPS,54.08,151826
77357,20160729,SNPS,54.16,151437
77357,20160831,SNPS,59.29,151339
77357,20160930,SNPS,59.35,151339
77357,20161031,SNPS,59.31,151454
77357,20161130,SNPS,60.48,151454
77357,20161230,SNPS,58.86,150101
77357,20170131,SNPS,62.89,150428
77357,20170228,SNPS,71.44,150498
77357,20170331,SNPS,72.13,150498
77357,20170428,SNPS,73.7,150549
77357,20170531,SNPS,74.87,150311
77357,20170630,SNPS,72.93,150311
77357,20170731,SNPS,76.57,150238
77357,20170831,SNPS,80.42,150248
77357,20170929,SNPS,80.53,150248
77357,20171031,SNPS,86.52,150445
77357,20171130,SNPS,90.38,150445
77357,20171229,SNPS,85.24,148714
77357,20180131,SNPS,92.61,148953
77357,20180228,SNPS,84.67,148725
77357,20180329,SNPS,83.24,148725
77357,20180430,SNPS,85.51,148961
77357,20180531,SNPS,88.07,149011
77357,20180629,SNPS,85.57,149011
77357,20180731,SNPS,89.43,148559
77357,20180831,SNPS,102.14,148588
77357,20180928,SNPS,98.61,148588
77357,20181031,SNPS,89.53,149265
77357,20181130,SNPS,91.94,149265
77357,20181231,SNPS,84.24,149515
77357,20190131,SNPS,93.35,149276
77357,20190228,SNPS,101.68,149676
77357,20190329,SNPS,115.15,149676
77357,20190430,SNPS,121.08,149982
77357,20190531,SNPS,116.44,149899
77357,20190628,SNPS,128.69,149899
77357,20190731,SNPS,132.75999,150373
77357,20190830,SNPS,141.81,150287
77357,20190930,SNPS,137.25,150287
77357,20191031,SNPS,135.75,150331
77357,20191129,SNPS,141.03999,150331
77357,20191231,SNPS,139.2,150535
77357,20200131,SNPS,147.50999,150202
77357,20200228,SNPS,137.92999,150227
77357,20200331,SNPS,128.78999,150227
77357,20200430,SNPS,157.12,150908
77357,20200529,SNPS,180.91,150789
77357,20200630,SNPS,195,150789
77357,20200731,SNPS,199.22,151758
77357,20200831,SNPS,221.3,151762
77357,20200930,SNPS,213.98,151762
77357,20201030,SNPS,213.86,152618
77357,20201130,SNPS,227.5,152618
77357,20201231,SNPS,259.23999,152618
77496,20100129,MHK,41.41,68467
77496,20100226,MHK,51.58,68467
77496,20100331,MHK,54.38,68494
77496,20100430,MHK,63.74,68572
77496,20100528,MHK,56.16,68573
77496,20100630,MHK,45.76,68573
77496,20100730,MHK,48.93,68573
77496,20100831,MHK,44.31,68592
77496,20100930,MHK,53.3,68592
77496,20101029,MHK,57.34,68592
77496,20101130,MHK,52.54,68601
77496,20101231,MHK,56.76,68601
77496,20110131,MHK,55.55,68601
77496,20110228,MHK,58.11,68601
77496,20110331,MHK,61.15,68645
77496,20110429,MHK,60.04,68725
77496,20110531,MHK,66.52,68735
77496,20110630,MHK,59.99,68735
77496,20110729,MHK,52.03,68735
77496,20110831,MHK,49.55,68759
77496,20110930,MHK,42.91,68759
77496,20111031,MHK,52.65,68759
77496,20111130,MHK,54.56,68765
77496,20111230,MHK,59.85,68765
77496,20120131,MHK,61.16,68765
77496,20120229,MHK,63.51,68765
77496,20120330,MHK,66.51,68818
77496,20120430,MHK,67.02,68969
77496,20120531,MHK,68.1,68972
77496,20120629,MHK,69.83,68972
77496,20120731,MHK,66.43,68972
77496,20120831,MHK,72.05,68996
77496,20120928,MHK,80.02,68996
77496,20121031,MHK,83.47,68996
77496,20121130,MHK,85.99,69060
77496,20121231,MHK,90.47,69060
77496,20130131,MHK,101.66,69060
77496,20130228,MHK,106.02,69326
77496,20130328,MHK,113.12,69326
77496,20130430,MHK,110.88,69594
77496,20130531,MHK,111.17,72488
77496,20130628,MHK,112.49,72488
77496,20130731,MHK,118.99,72488
77496,20130830,MHK,117.49,72516
77496,20130930,MHK,130.25,72516
77496,20131031,MHK,132.42,72516
77496,20131129,MHK,140.02,72625
77496,20131231,MHK,148.89999,72625
77496,20140131,MHK,142.17999,72625
77496,20140228,MHK,141.53,72705
77496,20140331,MHK,135.98,72705
77496,20140430,MHK,132.41,72824
77496,20140530,MHK,135.66,72829
77496,20140630,MHK,138.34,72829
77496,20140731,MHK,124.77,72829
77496,20140829,MHK,146.02,72836
77496,20140930,MHK,134.82001,72836
77496,20141031,MHK,142.03999,72836
77496,20141128,MHK,153.59,72897
77496,20141231,MHK,155.36,72897
77496,20150130,MHK,165.03999,72897
77496,20150227,MHK,184.35001,73009
77496,20150331,MHK,185.75,73009
77496,20150430,MHK,173.5,73089
77496,20150529,MHK,186.64,73091
77496,20150630,MHK,190.89999,73091
77496,20150731,MHK,201.59,73091
77496,20150831,MHK,196.97,73913
77496,20150930,MHK,181.78999,73913
77496,20151030,MHK,195.5,73913
77496,20151130,MHK,190.72,73927
77496,20151231,MHK,189.39,73927
77496,20160129,MHK,166.41,73927
77496,20160229,MHK,179.73,73927
77496,20160331,MHK,190.89999,73957
77496,20160429,MHK,192.63,74081
77496,20160531,MHK,196.69,74091
77496,20160630,MHK,189.75999,74091
77496,20160729,MHK,208.94,74091
77496,20160831,MHK,212.78,74153
77496,20160930,MHK,200.34,74153
77496,20161031,MHK,184.3,74153
77496,20161130,MHK,197.44,74165
77496,20161230,MHK,199.67999,74165
77496,20170131,MHK,215.84,74165
77496,20170228,MHK,226.36,74185
77496,20170331,MHK,229.49001,74185
77496,20170428,MHK,234.78999,74302
77496,20170531,MHK,239.3,74320
77496,20170630,MHK,241.69,74320
77496,20170731,MHK,248.99001,74320
77496,20170831,MHK,253.12,74338
77496,20170929,MHK,247.50999,74338
77496,20171031,MHK,261.76001,74338
77496,20171130,MHK,282.60999,74338
77496,20171229,MHK,275.89999,74338
77496,20180131,MHK,281.06,74338
77496,20180228,MHK,239.88,74425
77496,20180329,MHK,232.22,74425
77496,20180430,MHK,209.88,74534
77496,20180531,MHK,204.03999,74599
77496,20180629,MHK,214.27,74599
77496,20180731,MHK,188.36,74599
77496,20180831,MHK,191.59,74603
77496,20180928,MHK,175.35001,74603
77496,20181031,MHK,124.73,74603
77496,20181130,MHK,128.06,74199
77496,20181231,MHK,116.96,74199
77496,20190131,MHK,128.78999,74199
77496,20190228,MHK,136.12,74199
77496,20190329,MHK,126.15,72310
77496,20190430,MHK,136.25,72422
77496,20190531,MHK,135.55,72421
77496,20190628,MHK,147.47,72421
77496,20190731,MHK,124.69,72421
77496,20190830,MHK,118.89,72153
77496,20190930,MHK,124.07,72153
77496,20191031,MHK,143.38,72153
77496,20191129,MHK,139.37,71622
77496,20191231,MHK,136.38,71622
77496,20200131,MHK,131.67999,71622
